,network,name,func,k,bias,numPI,time_PI,ks,time_sym,time_ks,time_cov,ke,tss,correct,timeout,time_sym_std,ks_norm,ke_norm,source,version
72,,x,10011000,3,0.375,4,5.3882598876953125e-05,1.25,0.0002834320068359375,1.4781951904296875e-05,0.0006957054138183594,2.125,"[[['201', [[1, 2]], []], ['112', [[1, 2]], []]], [['011', [], []], ['200', [], []]]]",True,False,1.3573871376975276e-05,0.4166666666666667,0.7083333333333334,rng,new
73,,x,01000110,3,0.375,4,6.151199340820312e-05,0.625,0.0002765178680419922,1.3589859008789062e-05,0.0004317760467529297,2.125,"[[['012', [], []], ['020', [[0, 1]], []], ['211', [], []]], [['110', [], []], ['201', [], []]]]",True,False,5.975513533714501e-06,0.20833333333333334,0.7083333333333334,rng,new
74,,x,10010001,3,0.375,4,5.1975250244140625e-05,1.25,0.00037331581115722655,1.811981201171875e-05,0.001314401626586914,2.125,"[[['120', [[0, 1]], []], ['102', [[0, 2]], []], ['102', [[1, 2]], []], ['201', [[1, 2]], []]], [['211', [], []], ['000', [], []]]]",True,False,5.50579483210529e-05,0.4166666666666667,0.7083333333333334,rng,new
75,,x,00011100,3,0.375,4,5.3882598876953125e-05,0.625,0.00027341842651367186,1.3589859008789062e-05,0.00042891502380371094,2.125,"[[['210', [], []], ['002', [[1, 2]], []], ['112', [], []]], [['011', [], []], ['102', [], []]]]",True,False,8.373075843808306e-06,0.20833333333333334,0.7083333333333334,rng,new
76,,x,01001001,3,0.375,4,4.553794860839844e-05,1.125,0.00030245780944824217,1.3589859008789062e-05,0.0005857944488525391,2.5,"[[['012', [[0, 2]], []], ['020', [], []], ['101', [], []]], [['001', [[0, 2]], []], ['111', [], []]]]",True,False,5.6773666634129395e-06,0.375,0.8333333333333334,rng,new
77,,x,01001010,3,0.375,4,5.245208740234375e-05,0.625,0.0002765655517578125,1.33514404296875e-05,0.0004241466522216797,2.125,"[[['012', [], []], ['020', [], []], ['121', [[0, 1]], []]], [['001', [], []], ['120', [], []]]]",True,False,1.2805541563309963e-05,0.20833333333333334,0.7083333333333334,rng,new
78,,x,00011010,3,0.375,4,5.3882598876953125e-05,0.625,0.000293731689453125,1.33514404296875e-05,0.0004258155822753906,2.125,"[[['201', [], []], ['002', [[1, 2]], []], ['121', [], []]], [['011', [], []], ['120', [], []]]]",True,False,1.3268588353539896e-05,0.20833333333333334,0.7083333333333334,rng,new
79,,x,10001100,3,0.375,2,5.7697296142578125e-05,0.0,0.00018358230590820312,1.2159347534179688e-05,7.009506225585938e-05,1.5625,"[[['212', [], []], ['021', [], []]], [['102', [], []], ['200', [], []]]]",True,False,1.9298065784126394e-05,0.0,0.5208333333333334,rng,new
80,,x,11100000,3,0.375,2,6.031990051269531e-05,0.75,0.00027632713317871094,1.4781951904296875e-05,0.0002980232238769531,1.5625,"[[['122', [], []], ['211', [], []]], [['002', [[1, 2]], []]]]",True,False,1.4952475884057799e-05,0.25,0.5208333333333334,rng,new
81,,x,10100100,3,0.375,4,5.984306335449219e-05,1.25,0.0002956390380859375,1.430511474609375e-05,0.0007162094116210938,2.125,"[[['021', [[0, 2]], []], ['112', [[0, 2]], []]], [['101', [], []], ['020', [], []]]]",True,False,5.546499642789973e-06,0.4166666666666667,0.7083333333333334,rng,new
82,,x,10001001,3,0.375,4,5.078315734863281e-05,1.25,0.0003819465637207031,1.71661376953125e-05,0.001314401626586914,2.125,"[[['012', [[0, 2]], []], ['012', [[1, 2]], []], ['021', [[0, 1]], []], ['201', [[1, 2]], []]], [['200', [], []], ['111', [], []]]]",True,False,5.988531786613792e-05,0.4166666666666667,0.7083333333333334,rng,new
83,,x,01001100,3,0.375,2,5.841255187988281e-05,0.75,0.0002751350402832031,1.2874603271484375e-05,0.0003209114074707031,1.5625,"[[['212', [], []], ['020', [], []]], [['102', [[0, 2]], []]]]",True,False,7.20797369853543e-06,0.25,0.5208333333333334,rng,new
84,,x,10100010,3,0.375,2,6.0558319091796875e-05,0.0,0.00017571449279785156,1.239776611328125e-05,7.271766662597656e-05,1.5625,"[[['102', [], []], ['221', [], []]], [['210', [], []], ['020', [], []]]]",True,False,8.357582969744355e-06,0.0,0.5208333333333334,rng,new
85,,x,10001010,3,0.375,2,7.367134094238281e-05,0.0,0.00017824172973632813,1.239776611328125e-05,7.82012939453125e-05,1.5625,"[[['221', [], []], ['012', [], []]], [['120', [], []], ['200', [], []]]]",True,False,8.85762724709285e-06,0.0,0.5208333333333334,rng,new
86,,x,00110010,3,0.375,2,5.841255187988281e-05,0.75,0.0002767086029052734,1.2874603271484375e-05,0.00030612945556640625,1.5625,"[[['121', [], []], ['202', [], []]], [['012', [[0, 2]], []]]]",True,False,1.0921132504942051e-05,0.25,0.5208333333333334,rng,new
87,,x,01010001,3,0.375,2,6.031990051269531e-05,0.0,0.00018143653869628906,1.1920928955078125e-05,7.152557373046875e-05,1.5625,"[[['102', [], []], ['220', [], []]], [['021', [], []], ['211', [], []]]]",True,False,2.0355976668481083e-05,0.0,0.5208333333333334,rng,new
88,,x,00100110,3,0.375,4,5.364418029785156e-05,0.625,0.00028362274169921873,1.33514404296875e-05,0.0004303455352783203,2.125,"[[['021', [], []], ['002', [[0, 2]], []], ['211', [], []]], [['101', [], []], ['210', [], []]]]",True,False,2.5540227926392335e-05,0.20833333333333334,0.7083333333333334,rng,new
89,,x,00101010,3,0.375,2,6.341934204101562e-05,0.75,0.00026574134826660154,1.3113021850585938e-05,0.0003275871276855469,1.5625,"[[['221', [], []], ['002', [], []]], [['120', [[0, 1]], []]]]",True,False,1.4303207270287405e-05,0.25,0.5208333333333334,rng,new
90,,x,11000010,3,0.375,4,6.127357482910156e-05,1.25,0.00029058456420898436,1.3828277587890625e-05,0.0006923675537109375,2.125,"[[['012', [[0, 1]], []], ['121', [[0, 1]], []]], [['110', [], []], ['002', [], []]]]",True,False,3.3730963103918822e-06,0.4166666666666667,0.7083333333333334,rng,new
91,,x,10000110,3,0.375,4,5.030632019042969e-05,1.125,0.00029191970825195315,1.6450881958007812e-05,0.0006227493286132812,2.5,"[[['012', [[1, 2]], []], ['100', [], []], ['211', [], []]], [['101', [[1, 2]], []], ['000', [], []]]]",True,False,2.11427681707338e-06,0.375,0.8333333333333334,rng,new
